No.,Time,Source,Destination,Protocol,Length,Info,Tcp Flags,Source MAC,Destination MAC,Source IP ARP,Destination IP ARP,Time to live,Flags,Delta time,Frame length,Label
3707,31:43.9,50:00:00:02:00:03,Spanning-tree-(for-bridges)_00,STP,60,RST. Root = 32768/1/50:00:00:02:00:00  Cost = 0  Port = 0x8004,,50:00:00:02:00:03,01:80:c2:00:00:00,,,,,2.032407,60,0
3708,31:44.4,192.168.77.21,23.49.104.204,HTTP,489,GET /filestreamingservice/files/ede01728-0354-4321-87c9-5b6ecfef8c97?P1=1744879689&P2=404&P3=2&P4=cltyto2tLES%2b411fboLFj3Y9YYkD3GG%2b0XwacZ1o%2ftLlR2z2s2UKTRclSPFGET2Y9aGNgDJipOFGYuLHRRcnVQ%3d%3d HTTP/1.1 ,\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,128,0x4000,0.512283,489,0
3709,31:44.4,23.49.104.204,192.168.77.21,TCP,60,80  >  49944 [ACK] Seq=66217 Ack=871 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.002429,60,0
3710,31:44.5,23.49.104.204,192.168.77.21,TCP,1514,80  >  49944 [ACK] Seq=66217 Ack=871 Win=64240 Len=1460 [TCP segment of a reassembled PDU],\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.040503,1514,0
3711,31:44.5,23.49.104.204,192.168.77.21,TCP,1514,"80  >  49944 [PSH, ACK] Seq=67677 Ack=871 Win=64240 Len=1460 [TCP segment of a reassembled PDU]",\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.000203,1514,0
3712,31:44.5,192.168.77.21,23.49.104.204,TCP,54,49944  >  80 [ACK] Seq=871 Ack=69137 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,128,0x4000,3.10E-05,54,0
3713,31:44.5,23.49.104.204,192.168.77.21,TCP,1514,80  >  49944 [ACK] Seq=69137 Ack=871 Win=64240 Len=1460 [TCP segment of a reassembled PDU],\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.001925,1514,0
3714,31:44.5,23.49.104.204,192.168.77.21,TCP,1514,"80  >  49944 [PSH, ACK] Seq=70597 Ack=871 Win=64240 Len=1460 [TCP segment of a reassembled PDU]",\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.000462,1514,0
3715,31:44.5,192.168.77.21,23.49.104.204,TCP,54,49944  >  80 [ACK] Seq=871 Ack=72057 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,128,0x4000,5.70E-05,54,0
3716,31:44.5,23.49.104.204,192.168.77.21,TCP,1514,"80  >  49944 [PSH, ACK] Seq=72057 Ack=871 Win=64240 Len=1460 [TCP segment of a reassembled PDU]",\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.002037,1514,0
3717,31:44.5,23.49.104.204,192.168.77.21,TCP,1514,80  >  49944 [ACK] Seq=73517 Ack=871 Win=64240 Len=1460 [TCP segment of a reassembled PDU],\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.001126,1514,0
3718,31:44.5,192.168.77.21,23.49.104.204,TCP,54,49944  >  80 [ACK] Seq=871 Ack=74977 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,128,0x4000,7.20E-05,54,0
3719,31:44.5,23.49.104.204,192.168.77.21,TCP,1514,"80  >  49944 [PSH, ACK] Seq=74977 Ack=871 Win=64240 Len=1460 [TCP segment of a reassembled PDU]",\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.000293,1514,0
3720,31:44.5,23.49.104.204,192.168.77.21,TCP,1514,80  >  49944 [ACK] Seq=76437 Ack=871 Win=64240 Len=1460 [TCP segment of a reassembled PDU],\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.000518,1514,0
3721,31:44.5,192.168.77.21,23.49.104.204,TCP,54,49944  >  80 [ACK] Seq=871 Ack=77897 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,128,0x4000,7.60E-05,54,0
3722,31:44.5,23.49.104.204,192.168.77.21,TCP,1514,80  >  49944 [ACK] Seq=77897 Ack=871 Win=64240 Len=1460 [TCP segment of a reassembled PDU],\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.002981,1514,0
3723,31:44.5,23.49.104.204,192.168.77.21,TCP,1514,"80  >  49944 [PSH, ACK] Seq=79357 Ack=871 Win=64240 Len=1460 [TCP segment of a reassembled PDU]",\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.000516,1514,0
3724,31:44.5,192.168.77.21,23.49.104.204,TCP,54,49944  >  80 [ACK] Seq=871 Ack=80817 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,128,0x4000,6.90E-05,54,0
3725,31:44.5,23.49.104.204,192.168.77.21,TCP,1514,80  >  49944 [ACK] Seq=80817 Ack=871 Win=64240 Len=1460 [TCP segment of a reassembled PDU],\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.001316,1514,0
3726,31:44.5,23.49.104.204,192.168.77.21,TCP,1514,"80  >  49944 [PSH, ACK] Seq=82277 Ack=871 Win=64240 Len=1460 [TCP segment of a reassembled PDU]",\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.000316,1514,0
3727,31:44.5,192.168.77.21,23.49.104.204,TCP,54,49944  >  80 [ACK] Seq=871 Ack=83737 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,128,0x4000,5.00E-05,54,0
3728,31:44.5,23.49.104.204,192.168.77.21,TCP,1514,80  >  49944 [ACK] Seq=83737 Ack=871 Win=64240 Len=1460 [TCP segment of a reassembled PDU],\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.00322,1514,0
3729,31:44.5,23.49.104.204,192.168.77.21,TCP,1514,80  >  49944 [ACK] Seq=85197 Ack=871 Win=64240 Len=1460 [TCP segment of a reassembled PDU],\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.000303,1514,0
3730,31:44.5,192.168.77.21,23.49.104.204,TCP,54,49944  >  80 [ACK] Seq=871 Ack=86657 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,128,0x4000,5.30E-05,54,0
3731,31:44.5,23.49.104.204,192.168.77.21,TCP,1514,"80  >  49944 [PSH, ACK] Seq=86657 Ack=871 Win=64240 Len=1460 [TCP segment of a reassembled PDU]",\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.001826,1514,0
3732,31:44.5,23.49.104.204,192.168.77.21,TCP,1514,80  >  49944 [ACK] Seq=88117 Ack=871 Win=64240 Len=1460 [TCP segment of a reassembled PDU],\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.00025,1514,0
3733,31:44.5,192.168.77.21,23.49.104.204,TCP,54,49944  >  80 [ACK] Seq=871 Ack=89577 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,128,0x4000,3.10E-05,54,0
3734,31:44.5,23.49.104.204,192.168.77.21,TCP,1514,80  >  49944 [ACK] Seq=89577 Ack=871 Win=64240 Len=1460 [TCP segment of a reassembled PDU],\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.001093,1514,0
3735,31:44.5,23.49.104.204,192.168.77.21,TCP,1514,80  >  49944 [ACK] Seq=91037 Ack=871 Win=64240 Len=1460 [TCP segment of a reassembled PDU],\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.000571,1514,0
3736,31:44.5,192.168.77.21,23.49.104.204,TCP,54,49944  >  80 [ACK] Seq=871 Ack=92497 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,128,0x4000,7.50E-05,54,0
3737,31:44.5,23.49.104.204,192.168.77.21,TCP,1514,"80  >  49944 [PSH, ACK] Seq=92497 Ack=871 Win=64240 Len=1460 [TCP segment of a reassembled PDU]",\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.001678,1514,0
3738,31:44.5,23.49.104.204,192.168.77.21,TCP,1514,80  >  49944 [ACK] Seq=93957 Ack=871 Win=64240 Len=1460 [TCP segment of a reassembled PDU],\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.000395,1514,0
3739,31:44.5,192.168.77.21,23.49.104.204,TCP,54,49944  >  80 [ACK] Seq=871 Ack=95417 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,128,0x4000,3.60E-05,54,0
3740,31:44.5,23.49.104.204,192.168.77.21,TCP,1514,80  >  49944 [ACK] Seq=95417 Ack=871 Win=64240 Len=1460 [TCP segment of a reassembled PDU],\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.00127,1514,0
3741,31:44.5,23.49.104.204,192.168.77.21,TCP,1514,80  >  49944 [ACK] Seq=96877 Ack=871 Win=64240 Len=1460 [TCP segment of a reassembled PDU],\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.000241,1514,0
3742,31:44.5,192.168.77.21,23.49.104.204,TCP,54,49944  >  80 [ACK] Seq=871 Ack=98337 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,128,0x4000,3.50E-05,54,0
3743,31:44.5,23.49.104.204,192.168.77.21,TCP,1514,80  >  49944 [ACK] Seq=98337 Ack=871 Win=64240 Len=1460 [TCP segment of a reassembled PDU],\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.002251,1514,0
3744,31:44.5,23.49.104.204,192.168.77.21,TCP,1514,"80  >  49944 [PSH, ACK] Seq=99797 Ack=871 Win=64240 Len=1460 [TCP segment of a reassembled PDU]",\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.000302,1514,0
3745,31:44.5,192.168.77.21,23.49.104.204,TCP,54,49944  >  80 [ACK] Seq=871 Ack=101257 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,128,0x4000,3.40E-05,54,0
3746,31:44.5,23.49.104.204,192.168.77.21,TCP,1514,80  >  49944 [ACK] Seq=101257 Ack=871 Win=64240 Len=1460 [TCP segment of a reassembled PDU],\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.001471,1514,0
3747,31:44.5,23.49.104.204,192.168.77.21,TCP,1514,80  >  49944 [ACK] Seq=102717 Ack=871 Win=64240 Len=1460 [TCP segment of a reassembled PDU],\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.000176,1514,0
3748,31:44.5,192.168.77.21,23.49.104.204,TCP,54,49944  >  80 [ACK] Seq=871 Ack=104177 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,128,0x4000,3.60E-05,54,0
3749,31:44.5,23.49.104.204,192.168.77.21,TCP,1514,"80  >  49944 [PSH, ACK] Seq=104177 Ack=871 Win=64240 Len=1460 [TCP segment of a reassembled PDU]",\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.002249,1514,0
3750,31:44.5,23.49.104.204,192.168.77.21,TCP,1514,80  >  49944 [ACK] Seq=105637 Ack=871 Win=64240 Len=1460 [TCP segment of a reassembled PDU],\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.000491,1514,0
3751,31:44.5,192.168.77.21,23.49.104.204,TCP,54,49944  >  80 [ACK] Seq=871 Ack=107097 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,128,0x4000,4.10E-05,54,0
3752,31:44.5,23.49.104.204,192.168.77.21,TCP,1514,80  >  49944 [ACK] Seq=107097 Ack=871 Win=64240 Len=1460 [TCP segment of a reassembled PDU],\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.002075,1514,0
3753,31:44.5,23.49.104.204,192.168.77.21,TCP,1514,"80  >  49944 [PSH, ACK] Seq=108557 Ack=871 Win=64240 Len=1460 [TCP segment of a reassembled PDU]",\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.000698,1514,0
3754,31:44.5,192.168.77.21,23.49.104.204,TCP,54,49944  >  80 [ACK] Seq=871 Ack=110017 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,128,0x4000,7.90E-05,54,0
3755,31:44.5,23.49.104.204,192.168.77.21,TCP,1514,80  >  49944 [ACK] Seq=110017 Ack=871 Win=64240 Len=1460 [TCP segment of a reassembled PDU],\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.001394,1514,0
3756,31:44.5,23.49.104.204,192.168.77.21,TCP,1514,80  >  49944 [ACK] Seq=111477 Ack=871 Win=64240 Len=1460 [TCP segment of a reassembled PDU],\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.000172,1514,0
3757,31:44.5,192.168.77.21,23.49.104.204,TCP,54,49944  >  80 [ACK] Seq=871 Ack=112937 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,128,0x4000,2.60E-05,54,0
3758,31:44.5,23.49.104.204,192.168.77.21,TCP,1514,"80  >  49944 [PSH, ACK] Seq=112937 Ack=871 Win=64240 Len=1460 [TCP segment of a reassembled PDU]",\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.000994,1514,0
3759,31:44.5,23.49.104.204,192.168.77.21,TCP,1514,80  >  49944 [ACK] Seq=114397 Ack=871 Win=64240 Len=1460 [TCP segment of a reassembled PDU],\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.000373,1514,0
3760,31:44.5,192.168.77.21,23.49.104.204,TCP,54,49944  >  80 [ACK] Seq=871 Ack=115857 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,128,0x4000,4.40E-05,54,0
3761,31:44.5,23.49.104.204,192.168.77.21,TCP,1514,80  >  49944 [ACK] Seq=115857 Ack=871 Win=64240 Len=1460 [TCP segment of a reassembled PDU],\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.002002,1514,0
3762,31:44.5,23.49.104.204,192.168.77.21,TCP,1514,"80  >  49944 [PSH, ACK] Seq=117317 Ack=871 Win=64240 Len=1460 [TCP segment of a reassembled PDU]",\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.000453,1514,0
3763,31:44.5,192.168.77.21,23.49.104.204,TCP,54,49944  >  80 [ACK] Seq=871 Ack=118777 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,128,0x4000,6.00E-05,54,0
3764,31:44.5,23.49.104.204,192.168.77.21,TCP,1514,80  >  49944 [ACK] Seq=118777 Ack=871 Win=64240 Len=1460 [TCP segment of a reassembled PDU],\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.001956,1514,0
3765,31:44.5,23.49.104.204,192.168.77.21,TCP,1514,"80  >  49944 [PSH, ACK] Seq=120237 Ack=871 Win=64240 Len=1460 [TCP segment of a reassembled PDU]",\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.000449,1514,0
3766,31:44.5,192.168.77.21,23.49.104.204,TCP,54,49944  >  80 [ACK] Seq=871 Ack=121697 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,128,0x4000,2.80E-05,54,0
3767,31:44.5,23.49.104.204,192.168.77.21,TCP,1514,80  >  49944 [ACK] Seq=121697 Ack=871 Win=64240 Len=1460 [TCP segment of a reassembled PDU],\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.000801,1514,0
3768,31:44.5,23.49.104.204,192.168.77.21,TCP,1514,80  >  49944 [ACK] Seq=123157 Ack=871 Win=64240 Len=1460 [TCP segment of a reassembled PDU],\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.000475,1514,0
3769,31:44.5,192.168.77.21,23.49.104.204,TCP,54,49944  >  80 [ACK] Seq=871 Ack=124617 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,128,0x4000,0.000175,54,0
3770,31:44.5,23.49.104.204,192.168.77.21,TCP,1514,80  >  49944 [ACK] Seq=124617 Ack=871 Win=64240 Len=1460 [TCP segment of a reassembled PDU],\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.001526,1514,0
3771,31:44.5,23.49.104.204,192.168.77.21,TCP,1514,"80  >  49944 [PSH, ACK] Seq=126077 Ack=871 Win=64240 Len=1460 [TCP segment of a reassembled PDU]",\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.000519,1514,0
3772,31:44.5,192.168.77.21,23.49.104.204,TCP,54,49944  >  80 [ACK] Seq=871 Ack=127537 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,128,0x4000,7.30E-05,54,0
3773,31:44.5,23.49.104.204,192.168.77.21,TCP,1514,80  >  49944 [ACK] Seq=127537 Ack=871 Win=64240 Len=1460 [TCP segment of a reassembled PDU],\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.000853,1514,0
3774,31:44.5,23.49.104.204,192.168.77.21,TCP,1514,80  >  49944 [ACK] Seq=128997 Ack=871 Win=64240 Len=1460 [TCP segment of a reassembled PDU],\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.000395,1514,0
3775,31:44.5,192.168.77.21,23.49.104.204,TCP,54,49944  >  80 [ACK] Seq=871 Ack=130457 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,128,0x4000,4.80E-05,54,0
3776,31:44.5,23.49.104.204,192.168.77.21,TCP,1514,"80  >  49944 [PSH, ACK] Seq=130457 Ack=871 Win=64240 Len=1460 [TCP segment of a reassembled PDU]",\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.00239,1514,0
3777,31:44.5,23.49.104.204,192.168.77.21,HTTP,570,HTTP/1.1 206 Partial Content ,\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.000295,570,0
3778,31:44.5,192.168.77.21,23.49.104.204,TCP,54,49944  >  80 [ACK] Seq=871 Ack=132433 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,128,0x4000,4.20E-05,54,0
3779,31:45.6,192.168.77.21,199.232.210.172,TCP,54,[TCP Window Update] 49961  >  80 [ACK] Seq=879 Ack=263462 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,128,0x4000,1.093548,54,0
3780,31:46.0,50:00:00:02:00:03,Spanning-tree-(for-bridges)_00,STP,60,RST. Root = 32768/1/50:00:00:02:00:00  Cost = 0  Port = 0x8004,,50:00:00:02:00:03,01:80:c2:00:00:00,,,,,0.378284,60,0
3781,31:48.0,50:00:00:02:00:03,Spanning-tree-(for-bridges)_00,STP,60,RST. Root = 32768/1/50:00:00:02:00:00  Cost = 0  Port = 0x8004,,50:00:00:02:00:03,01:80:c2:00:00:00,,,,,2.019203,60,0
3782,31:48.1,192.168.77.21,8.8.4.4,UDP,1292,61117  >  443 Len=1250,,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,128,0x4000,0.041473,1292,0
3783,31:48.1,192.168.77.21,8.8.4.4,UDP,1292,61117  >  443 Len=1250,,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,128,0x4000,0.000375,1292,0
3784,31:48.1,192.168.77.21,8.8.4.4,UDP,120,61117  >  443 Len=78,,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,128,0x4000,0.000721,120,0
3785,31:48.1,192.168.77.21,150.171.28.11,TLSv1.2,226,Ignored Unknown Record,\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,128,0x4000,0.000436,226,0
3786,31:48.1,192.168.77.21,150.171.28.11,TLSv1.2,100,Application Data,\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,128,0x4000,0.000239,100,0
3787,31:48.1,192.168.77.21,8.8.4.4,UDP,304,61117  >  443 Len=262,,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,128,0x4000,0.000682,304,0
3788,31:48.1,192.168.77.21,8.8.4.4,UDP,259,61117  >  443 Len=217,,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,128,0x4000,0.001024,259,0
3789,31:48.1,150.171.28.11,192.168.77.21,TCP,60,443  >  49952 [ACK] Seq=1 Ack=174 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.001878,60,0
3790,31:48.1,150.171.28.11,192.168.77.21,TCP,60,443  >  49952 [ACK] Seq=1 Ack=220 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.002275,60,0
